Timestamp,ECG_Value
2026-02-26 15:17:30,0.01
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.01
2026-02-26 15:17:30,0
2026-02-26 15:17:30,0
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.01
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0
2026-02-26 15:17:30,0
2026-02-26 15:17:30,0
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.02
2026-02-26 15:17:30,-0.02
2026-02-26 15:17:30,0.02
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.01
2026-02-26 15:17:30,0
2026-02-26 15:17:30,0
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.01
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.02
2026-02-26 15:17:30,-0.02
2026-02-26 15:17:30,0.01
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0.02
2026-02-26 15:17:30,-0.01
2026-02-26 15:17:30,0
2026-02-26 15:17:30,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.02
2026-02-26 15:17:31,0.03
2026-02-26 15:17:31,-0.02
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.02
2026-02-26 15:17:31,-0.02
2026-02-26 15:17:31,0.02
2026-02-26 15:17:31,-0.02
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.02
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.02
2026-02-26 15:17:31,0.02
2026-02-26 15:17:31,-0.02
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.01
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,0
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:31,0.02
2026-02-26 15:17:31,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.02
2026-02-26 15:17:32,0.02
2026-02-26 15:17:32,-0.02
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.02
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.02
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,0
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0.01
2026-02-26 15:17:32,-0.01
2026-02-26 15:17:32,0
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.02
2026-02-26 15:17:33,-0.02
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.02
2026-02-26 15:17:33,0.02
2026-02-26 15:17:33,-0.02
2026-02-26 15:17:33,0.02
2026-02-26 15:17:33,-0.02
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.02
2026-02-26 15:17:33,0.02
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,-0.01
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0
2026-02-26 15:17:33,0.01
2026-02-26 15:17:33,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.02
2026-02-26 15:17:34,0.02
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.02
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.02
2026-02-26 15:17:34,0.03
2026-02-26 15:17:34,-0.02
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,0
2026-02-26 15:17:34,-0.01
2026-02-26 15:17:34,0.01
2026-02-26 15:17:34,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.02
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.02
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.02
2026-02-26 15:17:35,0.02
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.02
2026-02-26 15:17:35,0.02
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0.01
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:35,-0.01
2026-02-26 15:17:35,0
2026-02-26 15:17:35,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,0
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:36,0.01
2026-02-26 15:17:36,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.02
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,-0.02
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.02
2026-02-26 15:17:37,-0.02
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,-0.01
2026-02-26 15:17:37,0.01
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:37,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.02
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0.01
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,0
2026-02-26 15:17:38,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.02
2026-02-26 15:17:39,-0.02
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.02
2026-02-26 15:17:39,-0.02
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.02
2026-02-26 15:17:39,-0.02
2026-02-26 15:17:39,0.02
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:39,0.01
2026-02-26 15:17:39,0
2026-02-26 15:17:39,0
2026-02-26 15:17:39,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,-0.01
2026-02-26 15:17:40,0.01
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
2026-02-26 15:17:40,0
